Time,Open,High,Low,Last,Change,%Chg,Volume
"02/04/2021 18:30",37145.92,37184.02,37106.47,37182.71,41.67,+0.11%,169
"02/04/2021 18:25",37118.25,37154.98,37114.14,37141.04,22.79,+0.06%,178
"02/04/2021 18:20",37041.85,37118.25,37026.91,37118.25,77.33,+0.21%,158
"02/04/2021 18:15",37017.25,37123.86,36992,37040.92,23.68,+0.06%,162
"02/04/2021 18:10",36924.76,37017.24,36857.51,37017.24,92.48,+0.25%,163
"02/04/2021 18:05",37018.98,37079.24,36924.66,36924.76,-94.22,-0.25%,152
"02/04/2021 18:00",36980.11,37149.45,36958.02,37018.98,39.55,+0.11%,142
"02/04/2021 17:55",36985.38,36994.75,36930.58,36979.43,-5.95,-0.02%,165
"02/04/2021 17:50",36914.54,37010.13,36914.54,36985.38,71.47,+0.19%,145
"02/04/2021 17:45",37087.67,37095.82,36896.17,36913.91,-179.23,-0.48%,143
"02/04/2021 17:40",37088.14,37207.66,37082.56,37093.14,5.25,+0.01%,170
"02/04/2021 17:35",37246.94,37248.48,37087.89,37087.89,-165.03,-0.44%,162
"02/04/2021 17:30",37327.37,37338.48,37222.38,37252.92,-74.45,-0.20%,158
"02/04/2021 17:25",37317.05,37332.96,37289.26,37327.37,10.56,+0.03%,170
"02/04/2021 17:20",37346.6,37361.32,37277.82,37316.81,-31.4,-0.08%,176
"02/04/2021 17:15",37329.31,37349.5,37214.52,37348.21,18.9,+0.05%,179
"02/04/2021 17:10",37292.48,37373.49,37201.25,37329.31,36.97,+0.10%,164
"02/04/2021 17:05",37305.64,37313.77,37270.89,37292.34,-13.29,-0.04%,162
"02/04/2021 17:00",37284.04,37315.72,37254.64,37305.63,21.59,+0.06%,144
"02/04/2021 16:55",37296.74,37296.74,37215.08,37284.04,-12.8,-0.03%,155
"02/04/2021 16:50",37156.45,37300.29,37156.45,37296.84,140.39,+0.38%,156
"02/04/2021 16:45",37232.13,37232.13,37053.45,37156.45,-75.68,-0.20%,155
"02/04/2021 16:40",37213.55,37240.99,37210.03,37232.13,18.12,+0.05%,153
"02/04/2021 16:35",37163.98,37223.63,37163.33,37214.01,51.69,+0.14%,146
"02/04/2021 16:30",37193.52,37199.18,37097.78,37162.32,-31.2,-0.08%,141
"02/04/2021 16:25",37165.73,37193.52,37059.52,37193.52,29.39,+0.08%,125
"02/04/2021 16:20",37284.94,37305.05,37148.63,37164.13,-113.96,-0.31%,134
"02/04/2021 16:15",37404.63,37404.63,37262.32,37278.09,-127.14,-0.34%,143
"02/04/2021 16:10",37587.76,37587.76,37405.23,37405.23,-182.84,-0.49%,136
"02/04/2021 16:05",37617.91,37629.01,37580.83,37588.07,-29.84,-0.08%,148
"02/04/2021 16:00",37670.95,37685.14,37543.46,37617.91,-52.74,-0.14%,165
"02/04/2021 15:55",37516.18,37704.29,37473.52,37670.65,154.47,+0.41%,162
"02/04/2021 15:50",37621.12,37641.45,37514.44,37516.18,-104.94,-0.28%,170
"02/04/2021 15:45",37587.29,37621.12,37587.29,37621.12,33.36,+0.09%,153
"02/04/2021 15:40",37457.42,37587.76,37402.81,37587.76,130.34,+0.35%,157
"02/04/2021 15:35",37416.89,37488.66,37416.89,37457.42,40.61,+0.11%,160
"02/04/2021 15:30",37396.54,37476.34,37391.28,37416.81,20.27,+0.05%,148
"02/04/2021 15:25",37504.42,37530.35,37396.54,37396.54,-107.88,-0.29%,162
"02/04/2021 15:20",37580.82,37580.82,37504.42,37504.42,-76.65,-0.20%,139
"02/04/2021 15:15",37613.84,37632.38,37565.25,37581.07,-29.43,-0.08%,139
"02/04/2021 15:10",37683.02,37683.71,37549.22,37610.5,-70.39,-0.19%,173
"02/04/2021 15:05",37710.72,37710.72,37635.04,37680.89,-32.42,-0.09%,153
"02/04/2021 15:00",37602.2,37753.48,37602.2,37713.31,111.11,+0.30%,149
"02/04/2021 14:55",37459.75,37602.2,37457.17,37602.2,142.45,+0.38%,163
"02/04/2021 14:50",37490.64,37490.64,37437,37459.75,-30.96,-0.08%,171
"02/04/2021 14:45",37489.36,37593.41,37433.53,37490.71,1.58,0.00%,165
"02/04/2021 14:40",37519.01,37520.77,37467.17,37489.13,-29.48,-0.08%,159
"02/04/2021 14:35",37515.46,37521.13,37485.15,37518.61,3.15,+0.01%,186
"02/04/2021 14:30",37518.18,37597.87,37483.56,37515.46,-2.72,-0.01%,167
"02/04/2021 14:25",37575.96,37608.99,37517.09,37518.18,-57.78,-0.15%,169
"02/04/2021 14:20",37644.61,37644.68,37559.66,37575.96,-68.65,-0.18%,149
"02/04/2021 14:15",37745.34,37745.34,37644.27,37644.61,-100.66,-0.27%,148
"02/04/2021 14:10",37703.73,37748.08,37703.73,37745.27,41.54,+0.11%,157
"02/04/2021 14:05",37727.19,37791.62,37701.6,37703.73,-23.46,-0.06%,164
"02/04/2021 14:00",37519.23,37727.19,37511.77,37727.19,207.96,+0.55%,140
"02/04/2021 13:55",37376.45,37528.93,37375.17,37519.23,142.78,+0.38%,162
"02/04/2021 13:50",37317.34,37378.76,37317.34,37376.45,59.11,+0.16%,161
"02/04/2021 13:45",37297.9,37317.39,37276.28,37317.34,19.44,+0.05%,167
"02/04/2021 13:40",37154.36,37300.88,37154.36,37297.9,143.54,+0.39%,166
"02/04/2021 13:35",37248.52,37308.06,37154.36,37154.36,-95.16,-0.26%,156
"02/04/2021 13:30",37277.9,37277.9,37243.96,37249.52,-28.38,-0.08%,139
"02/04/2021 13:25",37275.19,37284.32,37239.66,37277.9,2.71,+0.01%,149
"02/04/2021 13:20",37173.43,37275.19,37165.54,37275.19,101.76,+0.27%,146
"02/04/2021 13:15",37127.52,37253.89,37115.05,37173.43,49.96,+0.13%,148
"02/04/2021 13:10",37129.47,37129.57,37048.18,37123.47,-6,-0.02%,129
"02/04/2021 13:05",37260.94,37261.12,37129.47,37129.47,-131.47,-0.35%,138
"02/04/2021 13:00",37189.93,37297.1,37185.31,37260.94,71.01,+0.19%,143
"02/04/2021 12:55",37060.91,37190.09,37058.56,37189.93,129.02,+0.35%,153
"02/04/2021 12:50",36983.09,37070.31,36983.09,37060.91,77.26,+0.21%,152
"02/04/2021 12:45",37151.9,37163.3,36980.65,36983.65,-171.86,-0.46%,145
"02/04/2021 12:40",37250.84,37250.84,37144.11,37155.51,-96.64,-0.26%,156
"02/04/2021 12:35",37303.69,37316.68,37231.34,37252.15,-51.58,-0.14%,177
"02/04/2021 12:30",37383.77,37418.61,37298.36,37303.73,-74.86,-0.20%,152
"02/04/2021 12:25",37431.04,37431.04,37331.66,37378.59,-51.2,-0.14%,150
"02/04/2021 12:20",37244.57,37436.93,37244.57,37429.79,190.04,+0.51%,161
"02/04/2021 12:15",36961.82,37242.03,36961.82,37239.75,278.4,+0.75%,142
"02/04/2021 12:10",36903.82,36966.65,36891.09,36961.35,57.53,+0.16%,155
"02/04/2021 12:05",36931.09,36964,36894.84,36903.82,-25.16,-0.07%,146
"02/04/2021 12:00",36918.61,36952.71,36821.03,36928.98,10.42,+0.03%,140
"02/04/2021 11:55",36923.13,36924.04,36874.02,36918.56,-2.78,-0.01%,157
"02/04/2021 11:50",36937.16,36958.88,36900.16,36921.34,-15.82,-0.04%,155
"02/04/2021 11:45",37029.69,37038.28,36918.15,36937.16,-92.53,-0.25%,152
"02/04/2021 11:40",36979.18,37041.2,36977.02,37029.69,50.61,+0.14%,144
"02/04/2021 11:35",36955.69,37015.92,36952,36979.08,23.61,+0.06%,139
"02/04/2021 11:30",36870.03,36967.55,36838.1,36955.47,71.42,+0.19%,138
"02/04/2021 11:25",37000.72,37007.32,36883.78,36884.05,-114.05,-0.31%,130
"02/04/2021 11:20",36914.44,36998.57,36914.28,36998.1,79.89,+0.22%,151
"02/04/2021 11:15",36903.26,36918.54,36886.48,36918.21,14.95,+0.04%,158
"02/04/2021 11:10",36959.44,36968.69,36892.72,36903.26,-56.18,-0.15%,157
"02/04/2021 11:05",37009.82,37017.2,36958.65,36959.44,-50.29,-0.14%,156
"02/04/2021 11:00",36997.38,37068.78,36955.63,37009.73,12.93,+0.03%,150
"02/04/2021 10:55",36952.64,37002.38,36918.5,36996.8,44.45,+0.12%,138
"02/04/2021 10:50",36824.81,36954.14,36824.81,36952.35,127.54,+0.35%,145
"02/04/2021 10:45",36777.64,36824.83,36747.46,36824.81,47.16,+0.13%,158
"02/04/2021 10:40",36761.95,36786.8,36752.81,36777.65,15.03,+0.04%,147
"02/04/2021 10:35",36799.57,36807.81,36761.96,36762.62,-36.86,-0.10%,147
"02/04/2021 10:30",36836.12,36839.11,36793.84,36799.48,-36.64,-0.10%,149
"02/04/2021 10:25",36735.59,36836.12,36717.3,36836.12,100.01,+0.27%,155
"02/04/2021 10:20",36718.91,36736.24,36658.17,36736.11,17.9,+0.05%,163
"02/04/2021 10:15",36627.04,36718.69,36579.4,36718.21,91.17,+0.25%,162
"02/04/2021 10:10",36563.19,36627.04,36470.11,36627.04,63.86,+0.17%,157
"02/04/2021 10:05",36691.41,36710.5,36563.18,36563.18,-128.23,-0.35%,149
"02/04/2021 10:00",36610.69,36725.54,36531.21,36691.41,78.43,+0.21%,151
"02/04/2021 09:55",36654.1,36675.74,36612.98,36612.98,-42.42,-0.12%,152
"02/04/2021 09:50",36526.97,36656.04,36521.07,36655.4,127.16,+0.35%,164
"02/04/2021 09:45",36600.88,36600.88,36528.24,36528.24,-72.64,-0.20%,138
"02/04/2021 09:40",36568.4,36626.3,36560.58,36600.88,32.48,+0.09%,144
"02/04/2021 09:35",36457.61,36572.12,36456.22,36568.4,110.82,+0.30%,144
"02/04/2021 09:30",36347.4,36457.58,36335.41,36457.58,111.23,+0.31%,149
"02/04/2021 09:25",36357.58,36423.71,36340.39,36346.35,-10.98,-0.03%,154
"02/04/2021 09:20",36637.21,36637.21,36283.84,36357.33,-280.68,-0.77%,147
"02/04/2021 09:15",36753.36,36753.36,36638.01,36638.01,-114.31,-0.31%,139
"02/04/2021 09:10",36807.88,36808.92,36643.48,36752.32,-59.27,-0.16%,146
"02/04/2021 09:05",36918.02,36918.02,36786.5,36811.59,-106.43,-0.29%,148
"02/04/2021 09:00",36818.84,36928.53,36772.98,36918.02,99.03,+0.27%,131
"02/04/2021 08:55",36874.28,36915.53,36817.11,36818.99,-55.29,-0.15%,164
"02/04/2021 08:50",36928.98,36952.66,36825.43,36874.28,-54.7,-0.15%,153
"02/04/2021 08:45",37173.88,37218.48,36928.81,36928.98,-244.41,-0.66%,148
"02/04/2021 08:40",37226.29,37235.5,37099.87,37173.39,-52.9,-0.14%,163
"02/04/2021 08:35",37425.26,37429.38,37224.78,37226.29,-198.97,-0.53%,153
"02/04/2021 08:30",37521.7,37533.26,37390.21,37425.26,-96.44,-0.26%,150
"02/04/2021 08:25",37474.05,37546.83,37473.63,37521.7,45.05,+0.12%,138
"02/04/2021 08:20",37674.38,37675.35,37476.65,37476.65,-197.73,-0.52%,162
"02/04/2021 08:15",37641.11,37701.93,37640.58,37674.38,33.29,+0.09%,159
"02/04/2021 08:10",37644.01,37661.35,37633.6,37641.09,-2.91,-0.01%,149
"02/04/2021 08:05",37643.11,37664.76,37616.23,37644,0.91,0.00%,156
"02/04/2021 08:00",37603.21,37643.09,37560.01,37643.09,39.6,+0.11%,152
"02/04/2021 07:55",37648.2,37693.13,37601.73,37603.49,-44.71,-0.12%,151
"02/04/2021 07:50",37515.94,37651.02,37515.94,37648.2,132.26,+0.35%,156
"02/04/2021 07:45",37555.23,37555.23,37468.9,37515.94,-36.88,-0.10%,166
"02/04/2021 07:40",37414.48,37560.21,37409.39,37552.82,138.34,+0.37%,174
"02/04/2021 07:35",37361.96,37414.48,37347.25,37414.48,52.63,+0.14%,155
"02/04/2021 07:30",37465.77,37473.79,37327.26,37361.85,-103.91,-0.28%,165
"02/04/2021 07:25",37477.43,37478.5,37424.63,37465.76,-9.39,-0.03%,160
"02/04/2021 07:20",37515.03,37531.6,37426.8,37475.15,-39.88,-0.11%,158
"02/04/2021 07:15",37551.31,37553.31,37477.03,37515.03,-36.28,-0.10%,162
"02/04/2021 07:10",37539.67,37575.95,37534.65,37551.31,13.77,+0.04%,170
"02/04/2021 07:05",37532.39,37570.52,37525.85,37537.54,8.8,+0.02%,167
"02/04/2021 07:00",37656.53,37656.53,37509.43,37528.74,-127.79,-0.34%,160
"02/04/2021 06:55",37670.59,37715.69,37651.09,37656.53,-16.77,-0.04%,174
"02/04/2021 06:50",37682.2,37720.8,37673.3,37673.3,-8.9,-0.02%,167
"02/04/2021 06:45",37686.53,37721.65,37678.98,37682.2,-4.94,-0.01%,159
"02/04/2021 06:40",37735.46,37751.45,37657.96,37687.14,-48.09,-0.13%,153
"02/04/2021 06:35",37463.17,37736.73,37453.46,37735.23,271.16,+0.72%,166
"02/04/2021 06:30",37554.09,37555.8,37400.96,37464.07,-90.02,-0.24%,163
"02/04/2021 06:25",37580.66,37580.66,37476.5,37554.09,-26.57,-0.07%,163
"02/04/2021 06:20",37491.75,37583,37485.39,37580.66,91.65,+0.24%,166
"02/04/2021 06:15",37453.73,37535.45,37447.54,37489.01,35.28,+0.09%,176
"02/04/2021 06:10",37534.79,37534.87,37418.86,37453.73,-81.06,-0.22%,157
"02/04/2021 06:05",37403.54,37541.12,37388.55,37534.79,130.14,+0.35%,164
"02/04/2021 06:00",37404.17,37405.73,37148.41,37404.65,0.48,0.00%,155
"02/04/2021 05:55",37679.92,37690.05,37404.06,37404.17,-275.75,-0.73%,164
"02/04/2021 05:50",37713.94,37730.13,37677.14,37679.92,-34.12,-0.09%,167
"02/04/2021 05:45",37715.77,37737.98,37670.11,37714.04,-1.73,0.00%,151
"02/04/2021 05:40",37753.92,37757.99,37706.34,37715.77,-38.15,-0.10%,164
"02/04/2021 05:35",37785.4,37804.2,37716.21,37753.92,-31.48,-0.08%,160
"02/04/2021 05:30",37832.92,37910.69,37771.28,37785.4,-47.52,-0.13%,164
"02/04/2021 05:25",37848.21,37854.16,37783.85,37832.92,-15.36,-0.04%,157
"02/04/2021 05:20",37908.44,37908.59,37846.05,37848.28,-59.78,-0.16%,161
"02/04/2021 05:15",37700.98,37912.51,37700.98,37908.06,207.02,+0.55%,168
"02/04/2021 05:10",37577.99,37720.05,37549.97,37701.04,124.23,+0.33%,147
"02/04/2021 05:05",37694.25,37694.73,37549.24,37576.81,-107.25,-0.28%,158
"02/04/2021 05:00",37654.61,37695.37,37530.75,37684.06,29.14,+0.08%,149
"02/04/2021 04:55",37717.21,37741.18,37635.71,37654.92,-64.98,-0.17%,146
"02/04/2021 04:50",37730.99,37741.43,37703.49,37719.9,-11.09,-0.03%,164
"02/04/2021 04:45",37760.52,37775.28,37714.06,37730.99,-29.53,-0.08%,169
"02/04/2021 04:40",37548.11,37760.52,37548.11,37760.52,212.41,+0.57%,170
"02/04/2021 04:35",37440.62,37610.71,37440.32,37548.11,108.8,+0.29%,171
"02/04/2021 04:30",37481.31,37485.45,37424.2,37439.31,-41.96,-0.11%,172
"02/04/2021 04:25",37371.63,37482.63,37371.63,37481.27,109.64,+0.29%,177
"02/04/2021 04:20",37508.55,37519.67,37270.36,37371.63,-136.5,-0.36%,157
"02/04/2021 04:15",37464.25,37542.83,37461.48,37508.13,43.86,+0.12%,159
"02/04/2021 04:10",37493.11,37494.49,37434.79,37464.27,-22.69,-0.06%,166
"02/04/2021 04:05",37401.86,37486.96,37385.34,37486.96,85.08,+0.23%,168
"02/04/2021 04:00",37542.62,37582.07,37401.88,37401.88,-140.94,-0.38%,151
"02/04/2021 03:55",37368.36,37549.96,37360.17,37542.82,174.46,+0.47%,165
"02/04/2021 03:50",37314.68,37391.66,37314.62,37368.36,54.08,+0.14%,159
"02/04/2021 03:45",37171.46,37317.31,37029.66,37314.28,139.08,+0.37%,153
"02/04/2021 03:40",37171.43,37187.05,37135.71,37175.2,3.32,+0.01%,164
"02/04/2021 03:35",37086.7,37208.02,37028.24,37171.88,81.54,+0.22%,156
"02/04/2021 03:30",37208.14,37209.4,37012.71,37090.34,-117.8,-0.32%,153
"02/04/2021 03:25",37331.74,37338.54,37190.84,37208.14,-123.6,-0.33%,158
"02/04/2021 03:20",37212.57,37358.56,37205.99,37331.74,119.17,+0.32%,146
"02/04/2021 03:15",37299.66,37311.67,37147.33,37212.57,-85.27,-0.23%,152
"02/04/2021 03:10",37279.29,37297.87,36901.75,37297.84,19.71,+0.05%,140
"02/04/2021 03:05",37536.17,37552.89,37277.92,37278.13,-258.04,-0.69%,149
"02/04/2021 03:00",37247.53,37611.79,37241.44,37536.17,288.64,+0.77%,151
"02/04/2021 02:55",37931.26,37932.77,37246.72,37247.53,-684.68,-1.81%,143
"02/04/2021 02:50",38140.18,38140.18,37923.77,37932.21,-207.97,-0.55%,158
"02/04/2021 02:45",38299.22,38317.28,38123.99,38140.18,-159.04,-0.42%,165
"02/04/2021 02:40",38306.96,38332.34,38232.57,38299.22,-7.85,-0.02%,144
"02/04/2021 02:35",38530.4,38544.34,38307.07,38307.07,-223.33,-0.58%,166
"02/04/2021 02:30",38706.61,38707.36,38483.5,38530.4,-176.21,-0.46%,161
"02/04/2021 02:25",38653.46,38714.26,38552.52,38706.61,53.15,+0.14%,160
"02/04/2021 02:20",38470.37,38653.47,38462.92,38653.46,183.09,+0.48%,147
"02/04/2021 02:15",38386.68,38499.64,38369.04,38470.37,83.69,+0.22%,160
"02/04/2021 02:10",38153.84,38386.68,38152.16,38386.68,237.53,+0.62%,167
"02/04/2021 02:05",38002.07,38157.64,37977.67,38149.15,147.12,+0.39%,158
"02/04/2021 02:00",37868,38004.74,37868,38002.03,133.83,+0.35%,148
"02/04/2021 01:55",37936.93,37936.93,37867.39,37868.2,-70.66,-0.19%,150
"02/04/2021 01:50",37904.89,37982.3,37879.84,37938.86,33.87,+0.09%,166
"02/04/2021 01:45",37920.28,37948.72,37901.48,37904.99,-13.69,-0.04%,178
"02/04/2021 01:40",38060.42,38060.48,37917.7,37918.68,-142.68,-0.37%,180
"02/04/2021 01:35",38030.54,38188.1,38030.54,38061.36,30.81,+0.08%,155
"02/04/2021 01:30",38046.88,38052.9,37944.2,38030.55,-16.33,-0.04%,172
"02/04/2021 01:25",38056.16,38066.77,38036.86,38046.88,-6.19,-0.02%,156
"02/04/2021 01:20",38003.77,38053.79,38003.77,38053.07,44.24,+0.12%,152
"02/04/2021 01:15",38061.8,38067.27,37989.23,38008.83,-52.97,-0.14%,168
"02/04/2021 01:10",38066.37,38092.71,38045.12,38061.8,-4.57,-0.01%,179
"02/04/2021 01:05",38055.89,38072.39,38031.34,38066.37,15.73,+0.04%,155
"02/04/2021 01:00",38142.29,38166.72,38048.17,38050.64,-92.58,-0.24%,156
"02/04/2021 00:55",38068.16,38203.57,38068.16,38143.22,75.06,+0.20%,181
"02/04/2021 00:50",38075.84,38084.8,38051.23,38068.16,-7.68,-0.02%,170
"02/04/2021 00:45",38071.36,38094.27,38047.33,38075.84,4.48,+0.01%,174
"02/04/2021 00:40",38023.61,38078.89,38014.7,38071.36,47.75,+0.13%,173
"02/04/2021 00:35",38059.53,38061.04,37980.19,38023.61,-39.5,-0.10%,173
"02/04/2021 00:30",38017.36,38135.34,38017.36,38063.11,46.22,+0.12%,173
"02/04/2021 00:25",37927.65,38016.89,37909.52,38016.89,89.24,+0.24%,162
"02/04/2021 00:20",37825.61,37928.97,37812.96,37927.65,102.04,+0.27%,154
"02/04/2021 00:15",37796.61,37827.71,37796.61,37825.61,27.68,+0.07%,162
"02/04/2021 00:10",37795.95,37832.19,37785.46,37797.93,1.79,0.00%,174
"02/04/2021 00:05",37662.97,37805.5,37662.97,37796.14,133.39,+0.35%,171
"02/04/2021 00:00",37629.91,37662.75,37600.22,37662.75,27.45,+0.07%,163
"02/03/2021 23:55",37616.28,37640.15,37601.12,37635.3,19.6,+0.05%,172
"02/03/2021 23:50",37555.43,37648.05,37552.97,37615.7,60.27,+0.16%,169
"02/03/2021 23:45",37682.28,37718.05,37555.43,37555.43,-125.41,-0.33%,161
"02/03/2021 23:40",37695.05,37695.05,37623.04,37680.84,-11.64,-0.03%,169
"02/03/2021 23:35",37793.91,37794.52,37692.48,37692.48,-101.43,-0.27%,167
"02/03/2021 23:30",37866.2,37880.36,37793.91,37793.91,-72.29,-0.19%,167
"02/03/2021 23:25",37893.16,37930.55,37861.11,37866.2,-26.96,-0.07%,165
"02/03/2021 23:20",37925.91,37950.05,37893.16,37893.16,-32.75,-0.09%,176
"02/03/2021 23:15",37678.03,37939.35,37678.03,37925.91,247.91,+0.66%,171
"02/03/2021 23:10",37681.74,37682.06,37598.73,37678,-8.23,-0.02%,176
"02/03/2021 23:05",37702.55,37762.97,37686.22,37686.23,-16.32,-0.04%,167
"02/03/2021 23:00",37719.4,37737.12,37685.79,37702.55,-16.85,-0.04%,170
"02/03/2021 22:55",37787.6,37794.47,37719.4,37719.4,-68.2,-0.18%,164
"02/03/2021 22:50",37664.77,37787.64,37663.89,37787.6,122.83,+0.33%,159
"02/03/2021 22:45",37696.21,37713.27,37651.95,37664.77,-31.44,-0.08%,165
"02/03/2021 22:40",37729.59,37729.59,37682.78,37696.21,-33.26,-0.09%,178
"02/03/2021 22:35",37748.03,37781.99,37729.47,37729.47,-19.74,-0.05%,169
"02/03/2021 22:30",37652.89,37751.79,37604.31,37749.21,96.32,+0.26%,173
"02/03/2021 22:25",37646.41,37690.66,37629.25,37652.89,6.36,+0.02%,170
"02/03/2021 22:20",37664.47,37671.82,37607.9,37646.53,-17.94,-0.05%,170
"02/03/2021 22:15",37667.83,37670.7,37633.18,37664.47,-3.15,-0.01%,175
"02/03/2021 22:10",37585.57,37667.62,37580.02,37667.62,76.29,+0.20%,174
"02/03/2021 22:05",37561.88,37620.6,37534.28,37591.33,29.45,+0.08%,159
"02/03/2021 22:00",37523.93,37562.54,37390.86,37561.88,36.28,+0.10%,170
"02/03/2021 21:55",37468.98,37538.31,37467.67,37525.6,62.37,+0.17%,166
"02/03/2021 21:50",37533.19,37536.83,37411.7,37463.23,-65.85,-0.18%,165
"02/03/2021 21:45",37633.55,37696.16,37514.73,37529.08,-104.31,-0.28%,172
"02/03/2021 21:40",37649.7,37720.97,37629.77,37633.39,-16.31,-0.04%,163
"02/03/2021 21:35",37813.15,37813.15,37649.7,37649.7,-163.03,-0.43%,177
"02/03/2021 21:30",37710.61,37815.54,37707.95,37812.73,101.87,+0.27%,175
"02/03/2021 21:25",37684.5,37767.07,37681.22,37710.86,28.24,+0.07%,172
"02/03/2021 21:20",37650.01,37750.64,37606.18,37682.62,32.61,+0.09%,166
"02/03/2021 21:15",37762.28,37763.81,37650.01,37650.01,-112.94,-0.30%,172
"02/03/2021 21:10",37906.78,37917.4,37762.54,37762.95,-143.83,-0.38%,168
"02/03/2021 21:05",38038.59,38038.59,37906.78,37906.78,-132.1,-0.35%,177
"02/03/2021 21:00",37930.05,38045.12,37929.32,38038.88,108.83,+0.29%,184
"02/03/2021 20:55",37820.76,37930.05,37812.3,37930.05,108.12,+0.29%,176
"02/03/2021 20:50",37878.55,37903.9,37785.48,37821.93,-56.64,-0.15%,185
"02/03/2021 20:45",37872.57,37934.8,37867,37878.57,8.41,+0.02%,173
"02/03/2021 20:40",37890.38,37899.71,37781.5,37870.16,-20.07,-0.05%,184
"02/03/2021 20:35",37855.85,37898.68,37830.46,37890.23,32.72,+0.09%,168
"02/03/2021 20:30",37714.02,37858.75,37714.02,37857.51,151.75,+0.40%,171
"02/03/2021 20:25",37684.53,37715.29,37580.1,37705.76,24.42,+0.06%,147
"02/03/2021 20:20",37739.71,37783.55,37656.54,37681.34,-58.61,-0.16%,161
"02/03/2021 20:15",37882.89,37921.88,37739.23,37739.95,-142.94,-0.38%,162
"02/03/2021 20:10",38056.67,38064.41,37852.4,37882.89,-173.78,-0.46%,168
"02/03/2021 20:05",38129.22,38157.77,38027.87,38056.67,-72.55,-0.19%,170
"02/03/2021 20:00",38202.98,38237.81,38129.22,38129.22,-74.73,-0.20%,165
"02/03/2021 19:55",38264.66,38264.66,38190.1,38203.95,-57.74,-0.15%,164
"02/03/2021 19:50",38146.29,38319.41,38146.29,38261.69,112.92,+0.30%,165
"02/03/2021 19:45",38036.62,38156.95,38033.21,38148.77,112.12,+0.29%,167
"02/03/2021 19:40",38006.37,38060.43,38002.66,38036.65,30.77,+0.08%,171
"02/03/2021 19:35",38006.65,38011.12,37943.45,38005.88,-0.77,0.00%,171
"02/03/2021 19:30",38090.91,38093.23,38006.65,38006.65,-88.4,-0.23%,178
"02/03/2021 19:25",38075.53,38095.05,38002.75,38095.05,19.52,+0.05%,175
"02/03/2021 19:20",38143.05,38143.05,37992.14,38075.53,-67.52,-0.18%,173
"02/03/2021 19:15",38246.14,38302.6,38143.05,38143.05,-107.49,-0.28%,174
"02/03/2021 19:10",38222.27,38254,38167.83,38250.54,28.27,+0.07%,174
"02/03/2021 19:05",38229.9,38283.93,38204.28,38222.27,-7.63,-0.02%,157
"02/03/2021 19:00",38070.77,38244.05,38070.77,38229.9,159.13,+0.42%,152
"02/03/2021 18:55",37931.14,38070.77,37908.83,38070.77,139.51,+0.37%,170
"02/03/2021 18:50",37864.23,37931.26,37864.23,37931.26,67.03,+0.18%,145
"02/03/2021 18:45",37859.62,37918.21,37859.62,37864.23,10.24,+0.03%,184
"02/03/2021 18:40",37908.14,37908.14,37853.99,37853.99,-54.08,-0.14%,168
"02/03/2021 18:35",38051.75,38051.75,37873.35,37908.07,-143.46,-0.38%,163
"02/03/2021 18:30",38002.88,38158.05,38002.88,38051.53,48.76,+0.13%,168
"02/03/2021 18:25",37925.64,38002.77,37923.41,38002.77,77.13,+0.20%,168
"02/03/2021 18:20",37951.34,37975.21,37925.61,37925.64,-25.69,-0.07%,169
"02/03/2021 18:15",37918.36,37951.33,37858.94,37951.33,32.79,+0.09%,168
"02/03/2021 18:10",37886.63,37929.83,37832.08,37918.54,31.91,+0.08%,157
"02/03/2021 18:05",37874.91,37897.88,37848.62,37886.63,11.72,+0.03%,174
"02/03/2021 18:00",37674.96,37874.91,37673.65,37874.91,199.95,+0.53%,155
"02/03/2021 17:55",37540.43,37675.36,37540.4,37674.96,134.57,+0.36%,160
"02/03/2021 17:50",37492,37556.94,37474.98,37540.39,48.39,+0.13%,168
"02/03/2021 17:45",37524.5,37539.47,37489.8,37492,-32.5,-0.09%,162
"02/03/2021 17:40",37606.17,37636.8,37524.5,37524.5,-81.67,-0.22%,171
"02/03/2021 17:35",37488.75,37606.17,37486.25,37606.17,119.71,+0.32%,178
"02/03/2021 17:30",37577.89,37602.66,37479.54,37486.46,-90.5,-0.24%,169
"02/03/2021 17:25",37603.31,37618.01,37554.45,37576.96,-20.56,-0.05%,160
"02/03/2021 17:20",37542.19,37597.55,37523.09,37597.52,55.33,+0.15%,131
"02/03/2021 17:15",37479.3,37569.65,37478.83,37542.19,62.31,+0.17%,152
"02/03/2021 17:10",37348.11,37479.88,37344.09,37479.88,131.77,+0.35%,165
"02/03/2021 17:05",37317.27,37350.7,37317.21,37348.11,30.84,+0.08%,151
"02/03/2021 17:00",37306.35,37372.18,37304.52,37317.27,11.28,+0.03%,164
"02/03/2021 16:55",37300.7,37331.68,37292.3,37305.99,3.87,+0.01%,170
"02/03/2021 16:50",37336.96,37363.2,37302.12,37302.12,-35.39,-0.09%,166
"02/03/2021 16:45",37401.1,37430.43,37334.54,37337.51,-64.02,-0.17%,177
"02/03/2021 16:40",37412.73,37412.73,37365.27,37401.53,-10.02,-0.03%,168
"02/03/2021 16:35",37502.09,37502.09,37337.45,37411.55,-90.54,-0.24%,167
"02/03/2021 16:30",37402.55,37504.92,37402.54,37502.09,97.64,+0.26%,167
"02/03/2021 16:25",37402.74,37408.69,37348.32,37404.45,-0.14,0.00%,175
