"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 27, 2020","251.59","250.30","252.26","248.03","51.43M","0.60%"
"Nov 26, 2020","250.10","252.30","252.88","247.44","79.92M","-0.72%"
"Nov 25, 2020","251.91","248.00","252.20","246.55","133.40M","1.85%"
"Nov 24, 2020","247.33","241.65","247.85","239.57","84.52M","3.18%"
"Nov 23, 2020","239.70","240.45","243.87","238.52","74.83M","0.12%"
"Nov 20, 2020","239.42","239.58","240.77","236.57","48.80M","-0.35%"
"Nov 19, 2020","240.27","242.50","243.49","237.34","97.14M","-1.01%"
"Nov 18, 2020","242.71","245.10","247.23","242.59","60.09M","-1.22%"
"Nov 17, 2020","245.70","248.00","249.84","243.41","94.92M","-0.92%"
"Nov 16, 2020","247.99","244.14","248.73","244.00","113.95M","2.06%"
"Nov 13, 2020","242.99","242.01","244.14","238.62","106.15M","0.38%"
"Nov 12, 2020","242.08","243.31","245.72","240.22","151.44M","-0.87%"
"Nov 11, 2020","244.20","237.00","245.98","236.89","234.84M","3.43%"
"Nov 10, 2020","236.10","227.00","237.60","226.27","229.60M","3.53%"
"Nov 09, 2020","228.05","220.00","231.30","218.70","217.54M","4.85%"
"Nov 06, 2020","217.50","215.80","218.29","213.00","95.00M","0.37%"
"Nov 05, 2020","216.70","214.40","218.65","211.43","152.55M","3.59%"
"Nov 03, 2020","209.20","205.70","211.11","203.80","90.37M","2.30%"
"Nov 02, 2020","204.50","200.45","204.59","196.15","82.34M","1.75%"
"Oct 30, 2020","200.99","203.62","204.84","200.61","83.66M","-2.23%"
"Oct 29, 2020","205.58","206.50","207.33","203.64","91.51M","0.42%"
"Oct 28, 2020","204.73","206.94","206.94","202.30","70.17M","-1.40%"
"Oct 27, 2020","207.64","211.50","212.29","206.66","61.08M","-1.64%"
"Oct 26, 2020","211.10","213.40","214.45","210.50","58.92M","-1.59%"
"Oct 23, 2020","214.50","210.00","214.73","209.15","75.36M","2.04%"
"Oct 22, 2020","210.21","209.58","211.53","207.84","46.86M","-0.06%"
"Oct 21, 2020","210.33","210.04","213.25","208.90","82.51M","0.38%"
"Oct 20, 2020","209.54","203.00","209.76","202.50","80.92M","3.33%"
"Oct 19, 2020","202.78","201.55","204.00","201.55","47.42M","0.80%"
"Oct 16, 2020","201.17","204.02","204.25","200.50","66.26M","-1.31%"
"Oct 15, 2020","203.85","207.46","207.57","201.95","76.50M","-1.92%"
"Oct 14, 2020","207.83","205.06","208.00","204.78","46.84M","1.37%"
"Oct 13, 2020","205.03","205.92","207.64","204.77","46.02M","-0.56%"
"Oct 12, 2020","206.18","205.97","208.49","204.57","52.32M","0.39%"
"Oct 09, 2020","205.38","208.47","208.96","204.40","65.52M","-1.25%"
"Oct 08, 2020","207.97","211.20","211.43","207.26","49.55M","-1.25%"
"Oct 07, 2020","210.60","211.30","212.66","209.03","62.05M","-0.27%"
"Oct 06, 2020","211.18","209.00","212.99","208.35","87.53M","1.10%"
"Oct 05, 2020","208.89","209.65","210.69","207.72","45.60M","0.04%"
"Oct 02, 2020","208.80","210.40","211.39","206.50","114.32M","-8.11%"
"Oct 01, 2020","227.23","229.08","229.90","226.86","77.83M","-0.83%"
"Sep 30, 2020","229.14","224.50","230.75","223.25","78.60M","1.62%"
"Sep 29, 2020","225.48","228.88","228.88","223.10","90.42M","-1.38%"
"Sep 28, 2020","228.63","228.79","229.55","227.35","64.52M","0.17%"
"Sep 25, 2020","228.24","229.00","229.30","226.25","60.25M","0.03%"
"Sep 24, 2020","228.17","227.63","231.10","225.75","82.00M","-0.14%"
"Sep 23, 2020","228.50","230.02","232.10","227.61","71.30M","-0.60%"
"Sep 22, 2020","229.88","226.00","230.28","225.46","66.62M","1.60%"
"Sep 21, 2020","226.25","229.88","230.07","223.49","70.30M","-1.76%"
"Sep 18, 2020","230.30","232.00","232.59","229.00","54.62M","-0.50%"
"Sep 17, 2020","231.46","229.10","231.75","228.57","49.13M","0.17%"
"Sep 16, 2020","231.06","231.72","232.60","230.15","39.61M","-0.19%"
"Sep 15, 2020","231.50","228.22","231.95","227.39","61.91M","1.82%"
"Sep 14, 2020","227.37","222.31","227.54","222.13","62.91M","2.85%"
"Sep 11, 2020","221.07","221.46","223.15","219.75","45.69M","0.21%"
"Sep 10, 2020","220.60","218.24","222.15","215.79","71.20M","1.19%"
