"Date","Price","Open","High","Low","Change %"
"Jan 01, 2021","14.6538","14.6950","14.6993","14.6613","-0.23%"
"Dec 31, 2020","14.6878","14.6078","14.7204","14.5707","0.60%"
"Dec 30, 2020","14.6003","14.7078","14.7301","14.5767","-0.73%"
"Dec 29, 2020","14.7076","14.6503","14.7330","14.5549","0.48%"
"Dec 28, 2020","14.6368","14.6325","14.6738","14.5398","0.48%"
"Dec 25, 2020","14.5675","14.6357","14.6407","14.5625","-0.28%"
"Dec 24, 2020","14.6088","14.5987","14.6898","14.5624","0.14%"
"Dec 23, 2020","14.5891","14.6806","14.7107","14.5463","-0.40%"
"Dec 22, 2020","14.6481","14.5997","14.6987","14.5504","0.35%"
"Dec 21, 2020","14.5974","14.5450","14.9136","14.5318","0.49%"
"Dec 18, 2020","14.5255","14.6546","14.7254","14.5107","-0.77%"
"Dec 17, 2020","14.6378","14.8238","14.8287","14.6334","-1.18%"
"Dec 16, 2020","14.8128","14.8812","14.9215","14.8068","-0.42%"
"Dec 15, 2020","14.8755","15.0250","15.0661","14.8743","-1.02%"
"Dec 14, 2020","15.0285","15.1300","15.1300","14.9636","-0.62%"
"Dec 11, 2020","15.1225","15.0567","15.1733","14.9958","0.70%"
"Dec 10, 2020","15.0179","14.9719","15.0983","14.8916","0.34%"
"Dec 09, 2020","14.9671","15.0075","15.0573","14.8771","-0.07%"
"Dec 08, 2020","14.9776","15.1707","15.2021","14.9663","-1.22%"
"Dec 07, 2020","15.1632","15.2135","15.2987","15.0968","-0.30%"
"Dec 04, 2020","15.2085","15.1721","15.2360","15.1253","0.35%"
"Dec 03, 2020","15.1551","15.2843","15.3701","15.1432","-0.77%"
"Dec 02, 2020","15.2733","15.2490","15.4318","15.2053","0.19%"
"Dec 01, 2020","15.2443","15.4737","15.4841","15.2052","-1.43%"
"Nov 30, 2020","15.4662","15.2608","15.5000","15.2305","1.40%"
"Nov 27, 2020","15.2533","15.1848","15.3424","15.1499","0.50%"
"Nov 26, 2020","15.1773","15.1297","15.2449","15.0962","0.35%"
"Nov 25, 2020","15.1237","15.2068","15.2901","15.1062","-0.45%"
"Nov 24, 2020","15.1922","15.4463","15.4503","15.1842","-1.60%"
"Nov 23, 2020","15.4388","15.4323","15.4672","15.2565","0.18%"
"Nov 20, 2020","15.4111","15.4100","15.4829","15.2809","0.01%"
"Nov 19, 2020","15.4095","15.4504","15.5863","15.3735","-0.24%"
"Nov 18, 2020","15.4471","15.4025","15.4840","15.2899","0.33%"
"Nov 17, 2020","15.3970","15.3375","15.4402","15.3063","0.44%"
"Nov 16, 2020","15.3295","15.5263","15.5433","15.3007","-1.00%"
"Nov 13, 2020","15.4841","15.6263","15.6908","15.4883","-0.99%"
"Nov 12, 2020","15.6390","15.6331","15.7415","15.5199","0.12%"
"Nov 11, 2020","15.6204","15.6499","15.7324","15.5272","-0.03%"
"Nov 10, 2020","15.6250","15.3625","15.7062","15.3625","1.71%"
"Nov 09, 2020","15.3625","15.6413","15.6413","15.2072","-1.42%"
"Nov 06, 2020","15.5832","15.6863","15.8122","15.5702","-0.61%"
"Nov 05, 2020","15.6793","15.8725","15.9886","15.6676","-1.22%"
"Nov 04, 2020","15.8730","16.0738","16.4372","15.8160","-1.15%"
"Nov 03, 2020","16.0583","16.2127","16.2372","15.9960","-0.94%"
