"Date","Price","Open","High","Low","Change %"
"Aug 07, 2020","116.04","115.99","116.13","115.44","0.03%"
"Aug 06, 2020","116.00","116.21","116.41","115.58","-0.15%"
"Aug 05, 2020","116.18","115.75","116.54","115.57","0.40%"
"Aug 04, 2020","115.72","115.46","116.07","115.29","0.25%"
"Aug 03, 2020","115.43","115.99","116.14","114.98","-0.42%"
"Jul 31, 2020","115.92","115.20","116.33","114.86","0.63%"
"Jul 30, 2020","115.19","114.96","115.38","114.78","0.23%"
"Jul 29, 2020","114.93","114.49","115.05","114.29","0.40%"
"Jul 28, 2020","114.47","114.55","114.86","114.32","-0.04%"
"Jul 27, 2020","114.52","115.09","115.32","114.11","-0.62%"
"Jul 24, 2020","115.24","115.47","115.55","114.46","-0.16%"
"Jul 23, 2020","115.43","115.26","115.68","115.17","0.18%"
"Jul 22, 2020","115.22","114.44","115.40","114.36","0.71%"
"Jul 21, 2020","114.41","114.24","114.51","113.94","0.19%"
"Jul 20, 2020","114.19","114.11","114.39","113.83","0.21%"
"Jul 17, 2020","113.95","113.45","114.11","113.29","0.47%"
"Jul 16, 2020","113.42","113.24","113.69","113.00","0.20%"
"Jul 15, 2020","113.19","114.14","114.24","113.06","-0.79%"
"Jul 14, 2020","114.09","113.96","114.36","113.69","0.15%"
"Jul 13, 2020","113.92","113.56","114.07","113.56","0.31%"
"Jul 10, 2020","113.57","114.02","114.11","113.29","-0.38%"
"Jul 09, 2020","114.00","114.32","114.63","113.89","-0.25%"
"Jul 08, 2020","114.28","114.08","114.64","114.01","0.18%"
"Jul 07, 2020","114.07","113.95","114.37","113.85","0.13%"
"Jul 06, 2020","113.92","113.62","114.57","113.57","0.25%"
"Jul 03, 2020","113.64","113.72","113.88","113.49","-0.04%"
"Jul 02, 2020","113.69","113.63","114.04","113.45","0.07%"
"Jul 01, 2020","113.61","113.94","114.17","113.16","-0.26%"
"Jun 30, 2020","113.91","113.07","114.04","112.93","0.78%"
"Jun 29, 2020","113.03","113.05","113.65","112.98","-0.02%"
"Jun 26, 2020","113.05","113.04","113.18","112.64","0.04%"
"Jun 25, 2020","113.01","112.92","113.18","112.76","0.11%"
"Jun 24, 2020","112.89","112.76","113.04","112.49","0.17%"
"Jun 23, 2020","112.70","112.80","113.46","112.40","-0.03%"
"Jun 22, 2020","112.73","112.25","112.92","112.10","0.46%"
"Jun 19, 2020","112.21","112.44","112.63","112.15","-0.18%"
"Jun 18, 2020","112.41","112.80","112.92","112.11","-0.34%"
"Jun 17, 2020","112.79","112.85","113.22","112.51","0.00%"
"Jun 16, 2020","112.79","113.07","113.46","112.72","-0.21%"
"Jun 15, 2020","113.03","112.71","113.28","112.35","0.30%"
"Jun 12, 2020","112.69","113.17","113.72","112.46","-0.40%"
"Jun 11, 2020","113.14","113.38","113.80","113.09","-0.11%"
"Jun 10, 2020","113.27","113.31","113.71","113.04","-0.01%"
"Jun 09, 2020","113.28","113.24","113.65","112.58","0.06%"
"Jun 08, 2020","113.21","113.86","114.10","113.04","-0.53%"
"Jun 05, 2020","113.81","114.21","114.61","113.58","-0.33%"
"Jun 04, 2020","114.19","113.29","114.36","113.02","0.81%"
"Jun 03, 2020","113.27","112.93","113.37","112.46","0.34%"
"Jun 02, 2020","112.89","111.96","113.08","111.81","0.86%"
"Jun 01, 2020","111.93","112.10","112.34","111.79","-0.17%"
"May 29, 2020","112.12","111.64","112.25","111.13","0.45%"
"May 28, 2020","111.62","111.24","111.79","110.86","0.39%"
"May 27, 2020","111.19","111.39","111.49","110.68","-0.13%"
"May 26, 2020","111.33","110.79","111.51","110.75","0.52%"
"May 25, 2020","110.75","110.73","111.00","110.60","-0.04%"
"May 22, 2020","110.79","110.88","111.00","110.43","-0.06%"
"May 21, 2020","110.86","111.38","111.68","110.75","-0.46%"
"May 20, 2020","111.37","110.87","111.52","110.78","0.49%"
"May 19, 2020","110.83","110.50","111.31","110.31","0.32%"
"May 18, 2020","110.48","110.12","110.96","109.89","0.32%"
"May 15, 2020","110.13","110.22","110.44","109.82","-0.04%"
"May 14, 2020","110.17","110.11","110.29","109.68","0.10%"
"May 13, 2020","110.06","110.51","110.69","110.00","-0.38%"
"May 12, 2020","110.48","110.64","111.08","110.24","-0.12%"
"May 11, 2020","110.61","109.83","110.82","109.51","0.70%"
"May 08, 2020","109.84","109.24","109.96","109.13","0.59%"
"May 07, 2020","109.20","108.82","109.28","108.67","0.33%"
"May 06, 2020","108.84","109.60","109.63","108.69","-0.66%"
"May 05, 2020","109.56","110.62","110.65","109.41","-0.91%"
"May 04, 2020","110.57","111.27","111.31","110.43","-0.54%"
"May 01, 2020","111.17","110.99","111.53","110.75","0.16%"
"Apr 30, 2020","110.99","109.58","111.35","109.15","1.31%"
"Apr 29, 2020","109.56","109.58","109.80","109.18","0.00%"
"Apr 28, 2020","109.56","109.93","110.08","109.35","-0.30%"
"Apr 27, 2020","109.89","110.37","110.64","109.74","-0.51%"
"Apr 24, 2020","110.45","110.23","110.57","109.86","0.23%"
"Apr 23, 2020","110.20","110.92","111.10","109.95","-0.60%"
"Apr 22, 2020","110.86","111.14","111.41","110.71","-0.22%"
"Apr 21, 2020","111.10","111.19","111.36","110.51","-0.05%"
"Apr 20, 2020","111.16","111.17","111.54","111.02","0.02%"
"Apr 17, 2020","111.14","111.25","111.61","110.86","-0.05%"
"Apr 16, 2020","111.20","111.43","111.68","110.86","-0.17%"
"Apr 15, 2020","111.39","111.66","111.72","110.88","-0.21%"
"Apr 14, 2020","111.62","111.41","111.76","111.24","0.23%"
"Apr 13, 2020","111.36","112.32","112.47","111.17","-0.75%"
"Apr 10, 2020","112.20","112.26","112.48","111.99","-0.04%"
"Apr 09, 2020","112.24","111.96","112.54","111.87","0.28%"
"Apr 08, 2020","111.93","112.13","112.43","111.72","-0.17%"
"Apr 07, 2020","112.12","111.60","112.50","111.24","0.52%"
"Apr 06, 2020","111.54","111.03","111.93","110.89","0.60%"
"Apr 03, 2020","110.88","110.86","111.26","110.63","0.09%"
"Apr 02, 2020","110.78","110.99","111.24","110.26","-0.14%"
"Apr 01, 2020","110.94","111.91","112.21","110.53","-0.83%"
"Mar 31, 2020","111.87","112.50","113.11","111.43","-0.52%"
"Mar 30, 2020","112.45","113.42","113.48","112.32","-0.83%"
"Mar 27, 2020","113.39","113.75","113.86","112.41","-0.27%"
"Mar 26, 2020","113.70","113.82","114.03","112.87","-0.06%"
"Mar 25, 2020","113.77","113.31","114.03","112.82","0.45%"
"Mar 24, 2020","113.26","112.94","113.82","112.39","0.32%"
"Mar 23, 2020","112.90","112.36","113.59","111.48","0.55%"
"Mar 20, 2020","112.28","112.29","113.17","111.85","0.03%"
"Mar 19, 2020","112.25","111.65","113.06","111.46","0.61%"
"Mar 18, 2020","111.57","112.04","112.18","110.94","-0.38%"
"Mar 17, 2020","112.00","111.79","112.90","111.11","0.23%"
"Mar 16, 2020","111.74","113.64","113.64","111.11","-1.62%"
"Mar 13, 2020","113.58","110.84","113.79","110.58","2.53%"
"Mar 12, 2020","110.78","111.37","111.89","110.24","-0.48%"
"Mar 11, 2020","111.31","112.40","112.51","111.15","-0.93%"
"Mar 10, 2020","112.35","110.65","112.59","110.14","1.59%"
"Mar 09, 2020","110.59","112.34","112.38","109.26","-1.53%"
"Mar 06, 2020","112.31","112.31","112.89","111.93","0.06%"
"Mar 05, 2020","112.24","112.39","112.62","111.98","-0.09%"
"Mar 04, 2020","112.34","112.04","112.79","111.82","0.30%"
"Mar 03, 2020","112.00","112.91","113.27","111.76","-0.77%"
"Mar 02, 2020","112.87","111.21","113.00","111.04","0.85%"
"Feb 28, 2020","111.92","113.26","113.29","111.32","-1.16%"
"Feb 27, 2020","113.23","113.04","113.57","112.94","0.19%"
"Feb 26, 2020","113.01","112.89","113.52","112.81","0.14%"
"Feb 25, 2020","112.85","113.12","113.38","112.67","-0.19%"
"Feb 24, 2020","113.07","114.07","114.26","112.86","-0.84%"
"Feb 21, 2020","114.03","113.93","114.29","113.43","0.11%"
"Feb 20, 2020","113.91","113.19","114.25","113.01","0.67%"
"Feb 19, 2020","113.15","111.74","113.39","111.71","1.30%"
"Feb 18, 2020","111.70","112.03","112.06","111.61","-0.29%"
"Feb 17, 2020","112.02","111.76","112.11","111.74","0.28%"
"Feb 14, 2020","111.71","112.14","112.20","111.72","-0.34%"
"Feb 13, 2020","112.09","112.53","112.57","112.02","-0.36%"
"Feb 12, 2020","112.50","112.47","112.94","112.46","0.04%"
"Feb 11, 2020","112.46","112.33","112.62","112.14","0.14%"
"Feb 10, 2020","112.30","112.30","112.42","112.15","0.10%"
"Feb 07, 2020","112.19","112.89","112.89","112.21","-0.57%"
"Feb 06, 2020","112.83","112.82","112.93","112.65","0.04%"
"Feb 05, 2020","112.78","113.00","113.13","112.63","-0.16%"
"Feb 04, 2020","112.96","112.52","113.03","112.33","0.43%"
"Feb 03, 2020","112.48","112.55","112.71","112.35","-0.02%"
"Jan 31, 2020","112.50","112.39","112.72","112.25","0.13%"
"Jan 30, 2020","112.35","112.01","112.41","111.91","0.34%"
"Jan 29, 2020","111.97","112.16","112.33","111.71","-0.15%"
"Jan 28, 2020","112.14","112.31","112.45","111.99","-0.12%"
"Jan 27, 2020","112.28","112.48","112.60","112.07","-0.19%"
"Jan 24, 2020","112.49","113.01","113.11","112.46","-0.42%"
"Jan 23, 2020","112.97","113.49","113.54","112.69","-0.42%"
"Jan 22, 2020","113.45","113.43","113.54","113.02","0.04%"
"Jan 21, 2020","113.40","113.76","113.92","113.34","-0.34%"
"Jan 20, 2020","113.79","113.81","113.91","113.57","0.05%"
"Jan 17, 2020","113.73","114.18","114.31","113.61","-0.38%"
"Jan 16, 2020","114.16","113.99","114.40","113.92","0.17%"
"Jan 15, 2020","113.97","113.70","114.18","113.52","0.27%"
"Jan 14, 2020","113.66","113.24","113.82","113.18","0.41%"
"Jan 13, 2020","113.20","112.57","113.37","112.40","0.60%"
"Jan 10, 2020","112.53","112.54","112.68","112.28","0.04%"
"Jan 09, 2020","112.49","112.06","112.72","111.97","0.42%"
"Jan 08, 2020","112.02","111.76","112.21","111.32","0.29%"
"Jan 07, 2020","111.70","111.93","112.02","111.51","-0.19%"
"Jan 06, 2020","111.91","111.04","112.04","110.92","0.71%"
"Jan 03, 2020","111.12","111.79","111.84","110.90","-0.56%"
"Jan 02, 2020","111.75","112.36","112.41","111.50","-0.47%"
"Jan 01, 2020","112.28","112.21","112.35","112.17","0.09%"
"Dec 31, 2019","112.18","112.30","112.50","112.04","-0.08%"
"Dec 30, 2019","112.27","112.34","112.57","112.07","0.06%"
"Dec 27, 2019","112.20","111.74","112.51","111.54","0.46%"
"Dec 26, 2019","111.69","111.56","111.86","111.53","0.13%"
"Dec 25, 2019","111.54","111.58","112.02","111.39","-0.01%"
"Dec 24, 2019","111.55","111.42","111.67","111.25","0.16%"
"Dec 23, 2019","111.37","111.32","111.63","111.29","0.03%"
"Dec 20, 2019","111.34","111.77","111.87","111.32","-0.37%"
"Dec 19, 2019","111.75","111.73","111.88","111.55","0.05%"
"Dec 18, 2019","111.69","111.68","111.85","111.44","0.06%"
"Dec 17, 2019","111.62","111.49","111.85","111.31","0.15%"
"Dec 16, 2019","111.45","111.15","111.59","111.04","0.30%"
"Dec 13, 2019","111.12","110.96","111.79","110.82","0.18%"
