"Date","Price","Open","High","Low","Change %"
"May 04, 2010","0.8143","0.8150","0.8195","0.8112","-0.23%"
"May 03, 2010","0.8162","0.8156","0.8193","0.8110","0.11%"
"Apr 30, 2010","0.8153","0.8150","0.8198","0.8122","-0.10%"
"Apr 29, 2010","0.8161","0.8171","0.8196","0.8128","-0.21%"
"Apr 28, 2010","0.8178","0.8161","0.8204","0.8126","0.21%"
"Apr 27, 2010","0.8161","0.8188","0.8213","0.8142","-0.51%"
"Apr 26, 2010","0.8203","0.8211","0.8231","0.8171","-0.10%"
"Apr 23, 2010","0.8211","0.8180","0.8242","0.8161","0.22%"
"Apr 22, 2010","0.8193","0.8224","0.8244","0.8161","-0.41%"
"Apr 21, 2010","0.8227","0.8255","0.8271","0.8196","-0.44%"
"Apr 20, 2010","0.8263","0.8224","0.8271","0.8210","0.32%"
"Apr 19, 2010","0.8237","0.8207","0.8261","0.8180","0.45%"
"Apr 16, 2010","0.8200","0.8183","0.8240","0.8171","0.04%"
"Apr 15, 2010","0.8197","0.8201","0.8230","0.8176","-0.27%"
"Apr 14, 2010","0.8219","0.8194","0.8235","0.8187","-0.01%"
"Apr 13, 2010","0.8220","0.8197","0.8251","0.8161","0.13%"
"Apr 12, 2010","0.8209","0.8189","0.8248","0.8168","0.09%"
"Apr 09, 2010","0.8202","0.8225","0.8256","0.8169","-0.34%"
"Apr 08, 2010","0.8230","0.8221","0.8257","0.8188","-0.13%"
"Apr 07, 2010","0.8241","0.8273","0.8302","0.8207","-0.50%"
"Apr 06, 2010","0.8282","0.8263","0.8310","0.8244","0.00%"
"Apr 05, 2010","0.8282","0.8254","0.8303","0.8226","-0.26%"
"Apr 02, 2010","0.8304","0.8262","0.8309","0.8217","0.51%"
"Apr 01, 2010","0.8262","0.8229","0.8291","0.8201","0.44%"
"Mar 31, 2010","0.8226","0.8224","0.8271","0.8206","-0.07%"
"Mar 30, 2010","0.8232","0.8217","0.8275","0.8198","-0.01%"
"Mar 29, 2010","0.8233","0.8331","0.8374","0.8198","-1.13%"
"Mar 26, 2010","0.8327","0.8357","0.8397","0.8291","-0.54%"
"Mar 25, 2010","0.8372","0.8298","0.8409","0.8267","0.79%"
"Mar 24, 2010","0.8306","0.8246","0.8331","0.8234","0.46%"
"Mar 23, 2010","0.8268","0.8242","0.8281","0.8224","0.24%"
"Mar 22, 2010","0.8248","0.8221","0.8276","0.8205","0.08%"
"Mar 19, 2010","0.8241","0.8228","0.8261","0.8195","0.06%"
"Mar 18, 2010","0.8236","0.8228","0.8253","0.8189","0.15%"
"Mar 17, 2010","0.8224","0.8234","0.8256","0.8191","-0.23%"
"Mar 16, 2010","0.8243","0.8244","0.8279","0.8195","-0.16%"
"Mar 15, 2010","0.8256","0.8257","0.8285","0.8214","-0.19%"
"Mar 12, 2010","0.8272","0.8241","0.8285","0.8214","0.45%"
"Mar 11, 2010","0.8235","0.8238","0.8271","0.8208","-0.01%"
"Mar 10, 2010","0.8236","0.8258","0.8300","0.8220","-0.48%"
"Mar 09, 2010","0.8276","0.8284","0.8306","0.8242","-0.18%"
"Mar 08, 2010","0.8291","0.8261","0.8314","0.8257","0.04%"
"Mar 05, 2010","0.8288","0.8267","0.8312","0.8251","0.12%"
"Mar 04, 2010","0.8278","0.8225","0.8301","0.8204","0.51%"
"Mar 03, 2010","0.8236","0.8253","0.8284","0.8206","-0.28%"
"Mar 02, 2010","0.8259","0.8269","0.8315","0.8226","-0.15%"
"Mar 01, 2010","0.8271","0.8317","0.8335","0.8222","-0.27%"
"Feb 26, 2010","0.8293","0.8257","0.8329","0.8234","0.38%"
"Feb 25, 2010","0.8262","0.8226","0.8281","0.8193","0.33%"
"Feb 24, 2010","0.8235","0.8185","0.8245","0.8166","0.41%"
"Feb 23, 2010","0.8201","0.8205","0.8242","0.8166","-0.16%"
"Feb 22, 2010","0.8214","0.8229","0.8249","0.8152","-0.28%"
"Feb 19, 2010","0.8237","0.8210","0.8259","0.8189","0.07%"
"Feb 18, 2010","0.8231","0.8148","0.8260","0.8128","0.93%"
